,pgc,filter,inc_m,model4_0,model4_1,model4_2,model4_3,model5_0,model5_1,model5_2,model5_3,model6_0,model6_1,model6_2,model6_3
2584,9852,b'r',54,54.930008,58.57229,56.18299,53.411236,54.435287,55.68969,55.38297,54.631443,58.799286,51.769043,53.346695,53.47446
2585,41958,b'c',88,80.52231,79.79178,82.41231,79.579605,81.09372,82.62507,80.12902,78.633316,80.442184,82.93388,82.978035,79.946686
2586,22633,b'g',63,63.11435,64.45845,64.34603,61.503326,66.16201,67.69238,62.742256,62.443436,62.861618,64.734276,64.042336,63.925545
2587,2806929,b'c',58,56.712612,59.616043,57.15433,59.322067,66.09169,55.514576,62.83328,62.46772,61.044075,62.43488,57.02803,62.60989
2588,1853288,b'c',54,56.986855,58.589905,56.395027,59.019466,57.73608,58.54548,54.709797,56.66104,60.81564,58.528572,59.591457,61.018867
2589,57867,b'g',82,82.27878,82.453316,83.70711,85.60622,81.09359,79.95146,81.12705,81.55443,82.36473,82.32973,80.53193,81.713425
2590,1456468,b'c',75,77.29079,76.036835,80.97253,75.660675,78.011856,79.84212,76.71789,77.62162,75.76284,78.864296,78.042564,76.49188
2591,5065012,b'g',65,70.586945,72.10305,70.587906,73.60269,71.953804,71.97408,71.20224,73.94765,71.755714,73.48157,67.047325,70.4151
2592,4004078,b'i',82,85.33636,85.1832,83.199036,83.82189,82.059456,80.571465,83.05014,81.39037,81.88888,85.24342,83.095055,80.95914
2593,5059267,b'c',68,65.860016,66.301636,68.531624,57.255707,62.930428,63.924828,61.747482,66.96672,64.92861,65.934364,62.942074,56.650795
2594,67158,b'r',89,89.242065,89.20788,88.66308,89.74053,89.17348,88.81859,88.53371,88.59573,89.3985,89.20763,89.63829,89.44621
2595,1784013,b'c',74,75.84247,72.644226,74.883865,73.83519,75.25911,73.95213,75.77171,75.08522,76.19259,72.47923,74.84291,74.9729
2596,1869623,b'c',80,77.66617,78.14975,80.03697,79.03564,76.61557,77.12452,75.90533,77.267395,77.82617,79.15581,77.96521,75.70822
2597,1783036,b'i',57,49.0528,49.572735,49.259754,50.509163,50.61897,48.940746,52.895588,50.77625,49.88054,48.11137,51.57753,47.888054
2598,47011,b'c',58,55.58714,56.026577,54.43448,54.035107,57.999397,54.5524,56.128807,55.626232,58.23469,56.2092,55.468487,54.461777
2599,1717815,b'c',68,55.319862,58.755653,58.367268,61.40331,56.467224,56.987907,53.981594,53.918118,61.5171,57.551086,56.49989,56.262222
2600,71688,b'c',87,85.13909,85.48717,84.62216,85.08583,86.92872,86.527115,86.121735,84.7247,86.93997,87.50482,87.978745,87.22934
2601,5057679,b'c',68,70.1674,66.386826,70.52549,63.31211,59.273376,58.729214,62.54802,66.33217,66.429665,68.34325,63.61367,64.766205
2602,1505873,b'c',81,77.09071,80.529785,78.51849,79.72121,79.07491,78.48008,77.45549,76.47189,81.24132,81.334946,77.604996,79.14613
2603,3999078,b'c',90,88.412994,88.23634,89.007614,87.86779,87.84326,87.714355,87.5804,88.3328,88.200676,87.366425,86.543915,87.935005
2604,25372,b'r',74,75.047325,72.49505,70.905594,71.54298,71.393555,70.96745,70.854225,71.13632,72.29529,73.33099,70.915306,73.26557
2605,1980194,b'c',87,84.480515,85.68891,83.604355,84.21279,84.26184,84.75006,83.618355,84.68333,83.97908,85.28243,84.793076,85.94423
2606,31131,b'g',83,82.90758,85.144684,85.603516,84.03515,82.99954,82.4492,80.12976,83.19873,82.68192,81.264984,84.20531,84.99068
2607,68495,b'r',54,51.195805,50.55996,49.259754,50.219185,53.70553,50.756763,48.80439,48.773148,53.533173,53.506752,49.991066,49.441875
2608,20363,b'r',51,47.974056,52.15719,49.259754,52.11036,49.77814,49.80135,49.60276,50.488693,50.95175,51.938957,49.025917,51.066803
2609,29258,b'c',83,84.656235,83.901405,85.31931,85.43881,83.42012,85.09117,82.128555,82.551094,84.86504,85.85541,86.622086,85.88878
2610,68814,b'i',89,89.26012,88.63051,86.80332,88.69336,88.09537,87.97124,88.47355,88.05555,89.46641,88.62572,88.00272,88.76016
2611,22338,b'g',89,89.36626,89.577446,89.69139,89.849754,89.25868,89.26814,89.376236,89.43002,88.73361,89.197235,89.59692,89.31082
2612,5060196,b'g',69,69.45093,63.020847,69.94734,68.444496,63.156418,67.521194,62.903618,65.51055,62.747166,66.29068,66.34425,70.414566
2613,3995385,b'i',84,83.31421,82.79979,82.15219,83.4825,82.181564,82.64926,82.26025,82.543304,82.96254,84.73126,80.68149,82.41058
2614,1155144,b'g',78,79.28528,80.23677,79.041794,79.92374,77.40672,78.528015,78.32341,77.03354,78.67863,78.65961,77.53525,78.99329
2615,42476,b'c',73,71.387405,71.32445,72.592064,72.63436,74.07876,73.09691,73.86698,74.28702,71.8937,72.58301,75.42963,74.189835
2616,1933001,b'g',87,86.03972,86.49425,87.799255,86.970894,84.74628,85.649124,86.74945,85.98181,85.55994,86.69495,84.760956,85.56638
2617,17064,b'i',85,86.309265,85.31041,83.98377,87.663124,84.57027,84.712906,84.24661,84.411705,84.264915,83.74,85.75609,85.343094
2618,48304,b'c',69,69.18556,73.91823,74.093735,69.86804,67.91617,69.30386,71.85894,70.150505,69.0687,71.84192,70.369286,69.85458
2619,65211,b'r',58,64.83145,64.11316,65.79278,63.434948,62.930428,57.615303,58.29719,62.854717,58.74074,62.015274,63.092808,60.40643
2620,49734,b'c',80,81.09288,79.7937,79.25705,76.35831,79.025345,79.569855,79.00101,77.20214,80.5679,80.244804,80.865685,76.74663
2621,9707,b'c',85,84.86089,85.6975,87.05712,86.60349,84.21997,81.33081,82.02379,84.26763,84.954636,86.340126,85.735214,85.00476
2622,92849,b'c',88,88.621254,88.53255,88.60062,88.64615,88.55841,89.319405,88.86658,89.081665,88.42657,89.18677,88.779785,88.851395
2623,1266724,b'c',78,78.29205,80.57449,81.7831,79.5576,80.96592,79.90645,79.62161,80.12702,81.352936,81.53935,82.630554,77.842896
2624,22438,b'r',55,50.159016,51.289425,52.98478,50.133915,52.69095,52.920532,52.06317,52.900906,52.704224,58.27324,48.765903,50.383118
2625,50807,b'c',51,48.80174,49.572735,49.259754,47.595745,48.05624,48.34661,48.49346,47.93089,50.10119,48.811,48.451836,47.190536
2626,8964,b'c',90,88.659256,89.22051,88.65665,89.00376,89.22006,89.284424,88.81761,88.33086,89.55694,88.89786,89.18144,89.238495
2627,66791,b'r',79,87.32196,77.10758,77.39393,85.80548,79.70481,82.92797,82.79903,82.18582,80.929504,83.69318,76.40892,81.20126
2628,250,b'c',61,58.233215,56.711105,55.595383,57.852936,59.676918,57.726326,60.442665,54.104557,59.354782,61.220284,60.275616,59.73078
2629,20546,b'g',53,48.949482,55.004944,64.095764,53.063343,47.924892,48.452423,52.945744,48.762627,52.25723,51.282837,64.80376,50.491547
2630,50509,b'c',79,79.04409,80.31762,79.20383,81.44991,79.69164,78.61071,78.9538,78.04872,79.63275,79.0847,78.8831,79.378746
2631,2015034,b'c',82,75.68302,78.326096,78.57121,80.89636,77.92937,77.99361,77.8638,76.369545,83.2475,79.49615,77.310394,78.67181
2632,19841,b'c',85,81.79492,84.41325,86.10217,82.720985,83.628876,83.334816,81.98445,83.08583,83.112564,82.02313,81.75075,82.18172
2633,68102,b'g',74,73.40827,72.24998,77.279076,77.27952,71.622955,73.160904,72.60335,72.3672,71.99973,75.56539,72.92416,77.12307
2634,70035,b'r',57,56.810627,58.145668,59.423378,54.25387,53.828262,50.64429,57.51039,55.461163,58.26188,52.287453,54.79519,52.92608
2635,5058984,b'r',72,70.957306,72.19089,71.64172,71.787445,71.965546,71.431335,70.9828,73.60976,68.95628,70.86716,71.02902,72.75107
2636,45839,b'r',69,70.29095,72.653076,73.369705,73.91091,68.72168,66.903595,70.74463,69.24671,70.08142,69.17502,72.46935,68.85403
2637,36371,b'g',59,62.126152,66.39697,65.16935,61.263344,65.997955,64.48071,65.31894,64.47219,60.11868,64.89885,63.82834,62.16414
2638,2621,b'c',80,80.47333,80.315895,80.51459,79.03377,80.03764,79.98683,79.644104,78.60341,79.74974,79.59407,79.63344,79.48366
2639,1785488,b'c',69,70.020935,72.30225,69.3197,72.56831,71.78853,69.014435,71.25368,69.03685,72.33809,73.610504,71.34835,70.695816
2640,50169,b'c',71,69.64169,68.47021,71.38394,69.747925,68.900154,69.0591,66.4966,70.06074,72.74854,72.18166,72.44916,71.26671
2641,212675,b'i',89,88.0768,88.26064,86.53389,82.46808,86.00432,87.43072,85.07064,83.538025,87.47838,86.88556,87.08761,86.668625
2642,1488663,b'c',71,68.22002,69.38511,72.34665,67.92165,67.43511,68.01822,68.25925,68.44348,71.37196,70.98033,69.09288,68.29513
2643,91251,b'c',90,89.284935,89.44708,89.28594,89.53079,89.252815,89.590775,88.96917,89.06819,89.930405,89.47063,89.80612,89.57912
2644,1162729,b'c',85,83.354065,82.678566,84.05238,83.072235,84.84336,86.18063,83.66168,83.2334,84.554726,84.90361,84.23415,84.61144
2645,4324871,b'c',56,57.488323,57.198055,57.88513,54.48188,54.98345,57.405563,56.139187,57.72723,55.553986,58.272232,55.752552,56.896454
2646,33238,b'c',75,77.700905,79.42143,78.84569,77.96477,76.37932,76.02168,76.22377,76.53998,77.160706,77.7169,76.8916,78.63584
2647,49055,b'c',63,58.217667,58.801098,61.64319,57.61302,60.11331,60.262928,60.722633,61.042522,57.580902,60.514168,61.62281,56.917763
2648,3089842,b'c',48,52.15745,49.572735,50.899643,50.74835,49.95715,49.566082,49.36483,52.31805,50.369244,52.160606,50.587936,49.10741
2649,279,b'c',81,80.339615,78.50728,81.98723,78.54699,80.38125,81.05409,82.005196,79.274826,80.42644,81.050476,81.31116,81.81542
2650,1659304,b'c',76,71.740486,72.33303,72.35947,72.81283,70.642914,69.4918,71.036194,67.32187,74.55894,72.93843,72.13061,73.14882
2651,1699840,b'r',74,74.483444,76.72405,75.318085,77.43208,75.42739,71.27775,72.870346,73.625374,74.95142,74.42458,74.606155,76.64363
2652,1334892,b'c',88,86.30031,85.51832,86.89854,84.72001,86.61305,87.167816,86.65037,85.43103,85.93149,84.5732,87.040955,85.30759
2653,72325,b'i',79,76.47649,71.635056,75.904015,71.77012,73.56864,75.19093,75.05241,76.41465,73.624374,70.85265,77.09928,76.30234
2654,1872637,b'c',79,77.81592,79.674355,78.52681,82.62097,80.122734,79.515594,78.69849,79.13188,80.468155,80.01276,79.75774,81.38405
2655,1659254,b'c',84,82.56827,83.4673,83.679596,83.60962,82.96529,82.802185,82.6561,84.908485,86.61485,84.23803,84.0515,82.560936
2656,1420488,b'c',87,82.78794,85.95305,85.52679,86.34023,84.97551,83.99628,84.229675,85.55344,85.444176,86.30042,84.63537,83.45947
2657,1357394,b'g',88,87.124756,85.45915,85.7447,84.93955,86.02597,85.14708,85.71686,85.430176,86.37365,83.98244,86.51645,85.21851
2658,1183665,b'i',63,65.175476,68.66934,71.64181,66.67995,67.91644,67.85452,66.32156,67.669,67.883934,66.67588,70.43637,65.76192
2659,4419381,b'g',90,89.73993,89.59201,89.65393,89.18899,89.90275,88.81013,89.600876,88.821335,89.02503,89.714325,88.91859,89.19563
2660,5059755,b'c',81,78.81643,79.37912,83.68738,80.12132,77.328995,79.356926,79.05919,78.77019,81.68938,80.348404,79.9368,76.45456
2661,10310,b'c',52,55.32088,56.274216,61.106743,52.133347,55.855297,54.615562,55.147224,56.839066,53.627228,56.449394,60.958485,53.89744
2662,33659,b'r',74,77.69289,74.96538,77.384796,74.270004,75.08462,77.91632,75.183624,77.02046,75.434456,77.340744,77.63094,76.41204
2663,19405,b'g',90,86.778885,87.99669,87.37227,88.399704,87.18434,88.17435,87.53285,85.520905,87.16307,86.74896,86.52136,86.142
2664,3750278,b'c',89,87.206215,88.31273,88.34441,88.48036,88.04953,89.18425,88.32172,89.16921,89.06075,89.14851,85.78992,88.89136
2665,5645,b'c',62,60.60082,63.838337,65.194626,61.482292,60.67284,60.61744,61.22717,63.546925,60.05153,62.46618,61.62281,60.767014
2666,21831,b'r',89,87.34334,88.08885,87.8267,87.81076,86.99993,87.34165,87.866745,88.34502,87.16802,88.055954,86.43768,87.23543
2667,90684,b'i',88,89.547874,88.377945,88.27582,89.486664,88.92377,89.090935,88.5456,89.28975,89.57384,89.18536,89.02917,89.48776
2668,92270,b'g',89,86.47717,89.0027,89.08573,89.659454,89.15254,88.69879,89.21297,89.28233,89.313156,88.42643,89.25467,87.91885
2669,166717,b'g',87,61.74256,62.753136,72.838394,72.1573,88.06047,84.722435,84.89342,87.65061,84.55084,73.91214,76.54121,87.93294
2670,52424,b'c',62,64.32956,64.58778,61.496765,63.384247,62.441566,60.511253,61.369263,60.840797,65.109665,65.40435,61.62281,63.210396
2671,1738874,b'c',60,58.06859,53.134514,54.48733,57.27123,59.589928,61.89817,58.175667,57.937374,58.088417,55.70087,59.855534,57.490067
2672,50795,b'c',74,74.22383,73.40695,75.709724,73.42201,74.5866,75.22159,73.4144,72.61455,70.89314,74.64685,74.747574,74.84166
2673,34949,b'c',55,60.381393,61.719475,59.29792,60.54267,62.930428,63.807465,62.40738,59.94892,61.076355,59.52794,60.044857,58.868332
2674,90553,b'c',90,85.75874,88.43085,88.75079,88.22685,89.20151,88.60516,88.88109,89.13896,89.0826,89.37622,88.89579,86.102585
2675,59739,b'r',75,75.21152,74.70002,76.46127,76.189735,76.49011,72.908966,72.52716,75.95102,75.6688,75.43417,74.73576,74.85112
2676,1544125,b'c',88,83.67077,82.87946,83.32962,81.846016,85.395996,84.22418,83.775665,84.97626,84.8051,85.36684,85.24363,84.15776
2677,3356484,b'c',83,78.39989,79.62385,80.151764,79.39856,77.905205,81.216064,79.0871,79.45096,79.86728,80.4377,78.521286,79.757576
2678,1305425,b'c',87,86.95391,88.03986,86.622536,87.73422,87.49218,86.88629,86.94008,87.35834,85.74846,86.40674,86.49581,87.88245
2679,56992,b'g',66,72.7735,69.4372,73.87161,75.17015,70.092545,68.19995,71.40782,74.460365,75.58731,73.451035,75.48709,71.44746
2680,1470241,b'c',76,80.70331,83.78454,82.88512,82.26288,82.54881,79.975426,79.48155,79.27137,82.28864,79.76983,80.56096,79.71382
2681,28979,b'c',70,69.007935,70.44705,70.525024,67.523,70.74248,70.387436,68.73181,67.93904,68.81441,69.62648,69.25333,69.025536
2682,11538,b'g',52,53.395687,58.51375,53.605927,51.926685,57.52202,51.65065,58.123753,58.910233,52.231056,55.581234,55.81147,49.88565
2683,1708317,b'g',77,77.57118,77.72007,78.36101,76.49139,74.19653,74.18303,74.91213,75.22067,78.03868,77.45593,77.52043,76.894745
2684,67552,b'g',64,65.1797,66.52869,60.054287,63.08634,66.35515,63.13157,65.94983,63.215034,64.9018,61.768547,62.46438,64.134476
2685,4353506,b'c',87,85.041504,88.419815,85.51259,87.25364,84.14789,85.063034,84.85863,85.07796,86.945984,87.09068,85.582985,87.38457
2686,1314481,b'c',75,74.51729,71.37952,73.64091,74.84767,74.16433,71.82332,73.33223,73.72964,73.93014,75.73216,74.34636,74.36812
2687,78430,b'r',64,68.12119,60.544827,66.07538,59.618073,64.0016,63.63359,64.6086,64.988525,64.74982,63.530956,65.697685,62.200203
2688,52109,b'c',54,56.222294,55.203476,56.12506,55.163834,54.92143,54.66467,54.790833,55.576042,57.06785,54.092422,55.581615,54.947163
2689,28018,b'c',88,87.45068,88.11539,88.82527,89.02371,88.194565,88.998764,88.7229,88.264755,89.89401,89.1823,88.813934,89.04994
2690,51043,b'c',65,65.1797,67.452,70.541534,64.65667,65.746155,64.47828,63.89943,66.070496,67.41147,69.066475,66.597145,64.65537
2691,91533,b'i',89,87.80002,88.64348,88.73872,89.58272,87.43724,88.15447,88.486984,87.95104,88.196815,88.03551,87.176056,88.878494
2692,68594,b'c',68,61.558014,63.962265,65.18179,62.714058,64.84329,62.906425,66.73103,66.070496,62.52619,64.9756,62.231102,62.868366
2693,1662385,b'c',76,73.290245,76.75849,75.24591,70.31462,76.115486,75.1596,74.09678,74.03909,74.85112,74.19617,75.50062,74.20082
2694,5059377,b'g',62,58.19177,56.77021,59.146446,55.215363,55.042103,61.631863,60.457962,59.066063,56.888546,54.414436,60.743248,58.157467
2695,34852,b'c',56,53.5166,52.73443,53.4221,51.015663,53.405613,53.94886,53.646698,52.64865,54.58663,53.8543,53.158012,56.144558
2696,36762,b'r',85,79.46898,74.61191,80.28411,71.70868,81.74557,80.64686,79.55639,80.78987,78.51994,81.170586,79.453735,77.929184
2697,8696,b'r',80,86.48452,87.00937,85.21462,83.7177,83.162224,83.296265,81.52326,84.96013,85.83397,85.57651,85.03678,85.69156
2698,1482336,b'c',81,80.42465,79.58946,78.07001,81.60274,77.50864,77.45277,77.1751,79.83571,80.72092,78.78852,78.43695,80.94234
2699,62871,b'r',65,68.042625,67.09179,68.13979,73.30769,62.751274,62.72353,64.77332,65.76947,71.44127,69.87202,68.81508,67.21954
2700,35221,b'c',89,88.461716,88.68114,88.363556,87.756386,89.09586,88.80524,88.3806,88.86615,89.40379,87.84425,88.52707,89.1331
2701,6290,b'r',85,87.51898,86.05354,87.73508,87.05603,87.35687,85.06718,87.33779,87.699265,88.58777,86.68837,86.8758,86.37484
2702,4214276,b'c',74,71.44108,73.10485,74.48184,72.44545,74.205444,73.680046,74.66992,72.988106,72.640884,73.43115,73.97767,73.56016
2703,90869,b'i',89,88.58161,86.87176,87.04597,85.09365,86.92802,86.19211,86.17102,85.69238,85.39639,88.431946,85.933426,88.378525
2704,37438,b'c',63,52.533318,50.164436,53.71637,53.491722,58.10282,54.71351,55.238403,58.05409,58.308163,54.148537,54.48082,54.61048
2705,52635,b'c',84,87.6406,87.039536,88.60736,86.904915,84.720825,86.85715,86.45935,86.17331,88.06595,89.602905,87.95624,88.61584
2706,9284,b'c',71,76.543175,77.64275,75.187386,76.85832,80.97594,67.304955,73.03982,72.34039,74.655594,74.933945,79.61221,75.04418
2707,1777147,b'i',87,85.89242,87.09651,86.194214,86.43574,87.4873,86.13608,85.9212,85.28363,85.655495,85.99912,84.74402,86.08659
2708,5059302,b'g',77,76.93539,72.28086,75.50803,72.95095,78.09869,73.81367,78.003105,75.80491,71.99713,75.61268,75.1561,73.12505
2709,57543,b'r',82,82.05289,83.95831,82.51041,85.33475,81.965256,81.70466,80.21762,80.99957,85.2272,83.453064,83.10953,83.82675
2710,70108,b'r',90,89.83641,89.36109,89.589615,89.86515,89.57907,89.64403,89.365814,89.57197,89.63337,89.407455,89.12436,89.62836
2711,49362,b'r',79,83.00864,78.33067,83.116745,81.31326,80.29535,79.724525,78.92383,78.24925,79.66699,81.771935,81.47737,80.327736
2712,46926,b'i',52,54.253376,52.345123,53.60068,50.56519,50.451824,55.43617,51.523003,50.664013,51.82441,50.118103,53.998005,53.710686
2713,1336,b'g',74,66.1218,66.61393,77.56106,74.86799,72.301834,62.437794,66.66777,70.09946,79.08967,72.969734,70.968895,78.71674
2714,44536,b'c',79,71.52341,62.75058,77.924866,67.69453,76.25623,75.42451,75.54861,75.37406,78.212616,66.021904,75.676346,74.977486
2715,448,b'r',69,72.93377,70.43507,69.210464,70.38881,70.524,71.2247,71.63622,73.30296,70.49501,68.43866,72.918076,70.58933
2716,25673,b'c',87,86.5742,87.83679,87.05452,87.4848,86.4053,84.829124,86.07128,86.05764,87.532196,87.46222,86.17353,86.5589
2717,6249,b'r',70,72.60761,72.55573,75.011406,72.98925,67.57785,67.65608,69.75239,72.09021,70.87108,69.15984,72.744125,71.90122
2718,56744,b'g',58,52.76802,53.887688,55.129257,53.470276,56.11516,60.19557,58.71635,54.992718,54.485165,57.503242,55.529552,53.50483
2719,11872,b'i',76,76.21049,74.22348,77.0352,77.0584,73.90234,74.89911,74.41483,74.391464,75.96454,77.60501,76.45819,74.56134
2720,4251493,b'i',78,78.36203,77.96523,71.97899,79.374405,78.76221,77.72652,79.02716,79.96434,77.89786,79.49762,75.17797,74.95172
2721,4413083,b'c',78,79.40752,78.336655,80.359695,77.65326,77.58875,78.084816,78.13697,79.31722,78.581055,79.521484,78.755066,78.83047
2722,1231929,b'i',80,82.93463,83.22557,85.450775,80.62204,81.20596,81.2742,81.44063,81.89348,81.2838,83.40214,79.6452,83.62865
2723,1651278,b'c',79,77.22627,79.39058,77.60689,77.80165,77.162125,76.726814,75.789024,76.54741,77.74782,77.009796,75.68076,77.69237
2724,37553,b'c',72,69.5435,74.292816,74.9969,72.30583,76.42325,73.67254,75.2384,74.479996,71.20612,74.033905,72.94172,68.47468
2725,4115307,b'c',80,83.637405,86.01419,86.63902,84.25683,83.740105,83.03227,83.173225,83.168686,86.24402,85.324036,84.674324,85.60686
2726,68044,b'g',85,86.19476,85.947975,84.17143,86.61569,85.7194,85.9546,84.69933,84.52587,85.79775,86.76387,86.31674,85.54704
2727,48674,b'c',84,82.00705,79.88224,80.21465,82.34665,79.66287,75.97616,77.23606,78.965294,78.48575,77.754074,76.755295,78.43269
2728,72670,b'c',62,62.27359,58.512028,61.364044,58.489952,62.555565,61.838177,61.966866,59.96262,62.422146,62.3501,61.62281,60.698696
2729,7327,b'c',56,54.941216,53.462425,56.663246,50.805958,55.86589,56.80184,55.20852,54.512814,54.47064,55.76411,57.9393,57.808445
2730,39101,b'c',78,69.09406,67.16526,71.113716,68.830505,68.25508,69.63078,69.74098,68.99631,69.33746,69.28206,68.69748,66.91427
2731,42714,b'c',59,54.64415,55.815025,52.25605,52.740997,54.598305,57.87858,52.707085,58.41327,55.88057,53.75465,50.75333,54.179783
2732,37036,b'c',81,79.862305,82.2635,84.77806,80.646484,81.82396,82.72228,81.663826,79.16867,78.504135,79.63837,81.41936,81.15858
2733,4007651,b'g',72,69.26888,69.12135,68.60453,70.94398,69.220924,69.66967,66.700455,65.38647,69.7264,71.3956,67.67709,67.73295
2734,7411,b'i',79,77.43149,77.88088,78.00387,76.626366,78.93662,75.68682,76.079735,76.49888,77.1918,76.059235,77.291245,75.38882
2735,53872,b'g',54,54.47898,52.075695,54.25219,50.440475,49.707886,54.681942,52.835613,54.487885,51.490685,56.29169,48.29436,50.696487
2736,2807052,b'c',62,58.06802,60.697372,65.44454,60.07406,61.219574,59.230843,58.730774,60.88026,61.602432,58.144073,61.62281,59.84207
2737,30837,b'c',74,71.50044,72.520386,73.00316,72.6591,73.43626,72.00929,70.60483,72.16843,71.788605,72.64501,72.561424,72.19465
2738,4095718,b'c',75,65.1797,67.19824,69.92435,66.1261,67.35776,67.78146,67.05375,68.595436,64.74982,69.2935,63.237137,63.582603
2739,1393848,b'c',85,83.78836,83.16516,82.69401,83.203094,82.160484,85.315765,79.810165,83.20758,80.65624,83.102844,81.30307,82.207375
2740,21822,b'g',85,86.8983,80.934105,85.46329,83.20126,87.521805,87.650475,83.096176,83.35954,84.38565,86.20445,82.881485,87.45352
2741,16367,b'r',58,55.78017,61.256634,60.18682,59.41907,62.362816,62.788937,63.78145,64.54904,62.66432,61.98988,63.19966,61.505295
2742,51481,b'c',53,50.563393,51.096046,49.638206,49.191505,51.57473,53.93733,55.843666,52.184757,50.112663,51.516113,52.395103,49.975853
2743,1189082,b'c',82,84.005325,83.534454,81.69036,82.51451,82.938866,83.015335,80.71924,80.98015,81.37828,82.61133,82.4957,81.76112
2744,1797,b'r',90,89.64759,89.60722,89.72307,89.95009,89.99217,89.99694,89.96802,89.9915,89.85246,89.71283,89.93962,89.76625
2745,5807784,b'i',60,55.47484,56.760674,59.98632,55.34651,58.170612,57.548145,59.505642,58.85679,58.63541,59.192966,59.98585,59.682156
2746,40988,b'c',77,74.911354,75.05499,74.75171,75.13048,76.0927,74.68673,71.80597,72.676025,75.75979,80.34443,75.488495,71.70021
2747,1176842,b'c',82,82.15677,82.47077,82.909515,83.22865,81.22615,80.68678,82.32617,82.32059,80.879196,82.866844,82.04466,81.099754
2748,42741,b'r',52,49.186153,54.93768,54.03849,52.717857,56.351112,55.406857,54.118988,58.056816,55.28774,55.157753,53.05359,52.815643
2749,28741,b'c',89,87.44544,88.21149,87.95945,89.20874,89.30623,88.416504,89.254974,89.635605,89.18115,89.109985,89.203705,88.2185
2750,3357032,b'i',82,81.93103,78.461555,79.95519,80.71348,80.382645,82.2285,80.302284,78.77368,80.22783,80.67334,81.63991,83.61403
2751,51144,b'c',70,68.15882,69.491585,68.66423,69.84502,69.40022,67.17474,67.53792,65.94986,69.91315,70.42661,67.79452,69.95941
2752,1515212,b'c',84,80.91438,80.843956,82.02785,81.69152,83.08358,83.95036,81.74425,81.78713,80.65224,81.397835,82.92764,82.85355
2753,55518,b'c',58,56.44063,58.424625,57.979744,60.24093,59.66917,57.962746,57.194496,59.09081,57.42329,61.085136,60.964237,59.576794
2754,1788915,b'c',90,89.69535,89.44691,88.34913,89.5117,89.27509,89.185974,89.05684,89.50836,89.467865,89.82149,89.63759,89.48554
2755,42726,b'g',88,85.58113,85.67053,87.206314,84.540695,86.34979,86.37175,86.56077,87.00418,86.40512,84.61572,84.03433,84.89687
2756,89518,b'g',90,89.12776,89.569855,89.288666,87.683334,89.148476,89.521194,88.08208,88.68831,89.32249,89.445335,89.21116,89.341156
2757,3532094,b'c',74,78.24855,75.72062,77.61869,73.888084,78.99823,74.242966,77.80435,76.24978,76.36995,73.200226,73.96971,74.22615
2758,72790,b'r',72,65.1797,74.07601,65.099525,68.90921,70.299614,71.716965,73.96376,68.862854,74.41598,72.75822,67.119156,68.00487
2759,38583,b'c',79,77.882675,76.7803,75.87441,77.33764,75.74896,76.50853,76.728165,75.66296,81.132416,78.0798,75.79248,76.72191
2760,30125,b'r',70,65.1797,67.15056,72.92475,67.05542,76.44264,78.99755,78.43791,73.819275,70.58528,71.418816,71.464554,70.134415
2761,1783036,b'c',57,50.351097,49.572735,52.099525,51.905003,49.115444,50.9963,51.213814,51.11873,49.950375,51.602615,48.781662,49.38447
2762,5060019,b'c',72,69.05104,68.83212,69.82394,68.851875,69.08249,72.59153,69.04412,68.5559,70.13876,67.65875,69.69467,70.07527
2763,42931,b'c',62,58.113777,60.051563,55.385212,59.429768,58.2181,59.199917,57.074505,57.74781,58.966133,59.598045,58.451447,60.577766
2764,23566,b'c',80,84.2025,82.98647,84.88968,85.58086,81.64995,85.00824,81.023674,85.620895,84.41962,85.09781,86.11717,83.89456
2765,70246,b'i',52,51.319122,52.393787,50.275887,48.519238,54.976173,56.178944,52.022556,51.78668,53.658165,54.251,53.55191,54.571377
2766,54095,b'c',67,66.29922,67.2307,67.77,66.07141,67.02235,67.71392,68.118935,67.92159,65.49339,66.85572,66.14554,66.909485
2767,5807471,b'r',87,86.68582,86.882645,86.747284,87.290054,85.77095,87.177734,85.60673,84.75746,87.90776,87.69937,85.46709,86.76317
2768,1781022,b'g',68,65.77224,63.689938,63.707638,63.286278,64.643105,67.1622,62.186394,62.508938,64.74982,63.938194,67.32476,64.10069
2769,52805,b'i',61,63.88375,64.21508,60.375023,62.5814,58.06415,66.042465,63.514233,61.436676,58.746693,63.37338,66.19788,64.750175
2770,9596,b'i',81,80.75937,79.538055,79.46268,80.58818,78.5461,79.410225,80.511734,80.50151,79.16325,81.520355,80.38171,80.66029
2771,35174,b'i',90,89.95888,89.84065,89.79961,89.65504,89.82387,89.758316,89.724686,89.74972,89.93906,89.90314,89.8836,89.84333
2772,1721704,b'i',72,65.535,72.364655,67.54897,72.55283,75.378265,75.26401,76.65213,71.668396,69.96726,73.82754,71.50952,69.246605
2773,90524,b'c',90,89.04114,88.38841,86.45096,86.60011,86.8371,86.79103,87.870926,88.40358,89.26747,87.94948,87.713875,88.558174
2774,53075,b'c',59,62.176025,63.156105,60.595123,62.7459,59.79091,62.05172,57.71646,59.497894,59.644424,62.556767,61.997635,56.968987
2775,1715,b'c',56,52.758484,57.735374,57.670444,54.99178,55.93707,53.881706,58.260536,59.153385,54.33639,56.623886,59.76831,54.57112
